productid,product_name,year_month,date,inventory_level,sales_units,price_pln_per_unit,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk,year,month,month_sin,month_cos,sales_lag_1,sales_lag_3,sales_lag_12,sales_roll_mean_3,sales_roll_std_3,sales_roll_mean_6,sales_roll_std_6,price_lag_1,price_pln_per_unit_pct_change,average_monthly_demand_safe,inventory_to_avg_monthly_demand,excess_inventory_pct_of_avg_demand,short_shelf_life_flag
P023,Product 023,202410,2024-10-01,69.0,64.0,8.0,0.57,11,3,0.7,512.0,39.33,703.0,103.0,59.0,5.0,6.825242718446602,177.0,253.0,40.0,2024,10,-0.8660254037844386,0.5000000000000001,52.0,80.0,43.0,73.0,18.520259177452132,63.833333333333336,16.928280085899644,8.0,0.0,59.0,1.1694915254237288,0.0847457627118644,0
P023,Product 023,202411,2024-11-01,24.0,45.0,8.0,0.57,11,3,0.7,360.0,13.68,703.0,103.0,59.0,-21.0,6.825242718446602,177.0,253.0,-168.0,2024,11,-0.5000000000000004,0.8660254037844384,64.0,87.0,37.0,67.66666666666667,17.785762095938797,65.5,16.244999230532443,8.0,0.0,59.0,0.4067796610169492,-0.3559322033898305,0
P023,Product 023,202412,2024-12-01,197.0,44.0,8.0,0.57,11,3,0.7,352.0,112.29,703.0,103.0,59.0,153.0,6.825242718446602,177.0,253.0,1224.0,2024,12,-2.4492935982947064e-16,1.0,45.0,52.0,52.0,53.666666666666664,9.609023536933057,65.66666666666667,15.98332464372373,8.0,0.0,59.0,3.3389830508474576,2.593220338983051,0
P023,Product 023,202501,2025-01-01,134.0,63.0,8.0,0.57,11,3,0.7,504.0,76.38,700.0,106.0,58.0,71.0,6.60377358490566,174.0,249.0,568.0,2025,1,0.49999999999999994,0.8660254037844387,44.0,64.0,60.0,51.0,11.269427669584653,62.0,18.253766734567414,8.0,0.0,58.0,2.310344827586207,1.2241379310344827,0
P023,Product 023,202502,2025-02-01,73.0,61.0,8.0,0.57,11,3,0.7,488.0,41.61,700.0,106.0,58.0,12.0,6.60377358490566,174.0,249.0,96.0,2025,2,0.8660254037844386,0.5000000000000001,63.0,45.0,56.0,50.666666666666664,10.692676621563633,59.166666666666664,16.092441289831285,8.0,0.0,58.0,1.2586206896551724,0.20689655172413793,0
P023,Product 023,202503,2025-03-01,27.0,46.0,8.0,0.57,11,3,0.7,368.0,15.39,700.0,106.0,58.0,-19.0,6.60377358490566,174.0,249.0,-152.0,2025,3,1.0,6.123233995736766e-17,61.0,44.0,51.0,56.0,10.440306508910549,54.833333333333336,9.064583093924787,8.0,0.0,58.0,0.46551724137931033,-0.3275862068965517,0
P023,Product 023,202504,2025-04-01,205.0,50.0,8.0,0.57,11,3,0.7,400.0,116.85,700.0,106.0,58.0,155.0,6.60377358490566,174.0,249.0,1240.0,2025,4,0.8660254037844387,-0.4999999999999998,46.0,63.0,54.0,56.666666666666664,9.291573243177568,53.833333333333336,9.74508423086569,8.0,0.0,58.0,3.5344827586206895,2.6724137931034484,0
P023,Product 023,202505,2025-05-01,150.0,55.0,8.0,0.57,11,3,0.7,440.0,85.5,700.0,106.0,58.0,95.0,6.60377358490566,174.0,249.0,760.0,2025,5,0.49999999999999994,-0.8660254037844387,50.0,61.0,44.0,52.333333333333336,7.767453465154037,51.5,8.408329203831197,8.0,0.0,58.0,2.586206896551724,1.6379310344827587,0
P023,Product 023,202506,2025-06-01,71.0,79.0,8.0,0.57,11,3,0.7,632.0,40.47,700.0,106.0,58.0,-8.0,6.60377358490566,174.0,249.0,-64.0,2025,6,1.2246467991473532e-16,-1.0,55.0,46.0,66.0,50.333333333333336,4.509249752822914,53.166666666666664,7.833687935236325,8.0,0.0,58.0,1.2241379310344827,-0.13793103448275862,0
P023,Product 023,202507,2025-07-01,0.0,71.0,8.0,0.57,11,3,0.7,568.0,0.0,700.0,106.0,58.0,-71.0,6.60377358490566,174.0,249.0,-568.0,2025,7,-0.4999999999999997,-0.8660254037844388,79.0,50.0,80.0,61.333333333333336,15.502687938977976,59.0,11.713240371477069,8.0,0.0,58.0,0.0,-1.2241379310344827,0
P023,Product 023,202508,2025-08-01,222.0,80.0,8.0,0.57,11,3,0.7,640.0,126.54,700.0,106.0,58.0,142.0,6.60377358490566,174.0,249.0,1136.0,2025,8,-0.8660254037844384,-0.5000000000000004,71.0,55.0,87.0,68.33333333333333,12.22020185321556,60.333333333333336,12.67543556122104,8.0,0.0,58.0,3.8275862068965516,2.4482758620689653,0
P023,Product 023,202509,2025-09-01,165.0,57.0,8.0,0.57,11,3,0.7,456.0,94.05,700.0,106.0,58.0,108.0,6.60377358490566,174.0,249.0,864.0,2025,9,-1.0,-1.8369701987210297e-16,80.0,79.0,52.0,76.66666666666667,4.932882862316192,63.5,15.029970059850424,8.0,0.0,58.0,2.8448275862068964,1.8620689655172413,0
P023,Product 023,202510,2025-10-01,125.0,40.0,8.0,0.57,11,3,0.7,320.0,71.25,700.0,106.0,58.0,85.0,6.60377358490566,174.0,249.0,680.0,2025,10,-0.8660254037844386,0.5000000000000001,57.0,71.0,64.0,69.33333333333333,11.590225767142448,65.33333333333333,13.002563849743893,8.0,0.0,58.0,2.1551724137931036,1.4655172413793103,0
P023,Product 023,202511,2025-11-01,68.0,57.0,8.0,0.57,11,3,0.7,456.0,38.76,700.0,106.0,58.0,11.0,6.60377358490566,174.0,249.0,88.0,2025,11,-0.5000000000000004,0.8660254037844384,40.0,80.0,45.0,59.0,20.074859899884718,63.666666666666664,15.71835445161696,8.0,0.0,58.0,1.1724137931034482,0.1896551724137931,0
P023,Product 023,202512,2025-12-01,27.0,41.0,8.0,0.57,11,3,0.7,328.0,15.39,700.0,106.0,58.0,-14.0,6.60377358490566,174.0,249.0,-112.0,2025,12,-2.4492935982947064e-16,1.0,57.0,57.0,44.0,51.333333333333336,9.814954576223608,64.0,15.517731793016658,8.0,0.0,58.0,0.46551724137931033,-0.2413793103448276,0
P024,Product 024,202301,2023-01-01,110.0,49.0,100.14,1.33,9,2,1.2,4906.86,146.3,606.0,94.0,50.0,61.0,6.446808510638298,100.0,83.0,6108.54,2023,1,0.49999999999999994,0.8660254037844387,,,,,0.0,,0.0,,0.0,50.0,2.2,1.22,0
P024,Product 024,202302,2023-02-01,61.0,49.0,100.14,1.33,9,2,1.2,4906.86,81.13,606.0,94.0,50.0,12.0,6.446808510638298,100.0,83.0,1201.68,2023,2,0.8660254037844386,0.5000000000000001,49.0,,,49.0,0.0,49.0,0.0,100.14,0.0,50.0,1.22,0.24,0
P024,Product 024,202303,2023-03-01,12.0,49.0,100.14,1.33,9,2,1.2,4906.86,15.96,606.0,94.0,50.0,-37.0,6.446808510638298,100.0,83.0,-3705.18,2023,3,1.0,6.123233995736766e-17,49.0,,,49.0,0.0,49.0,0.0,100.14,0.0,50.0,0.24,-0.74,0
P024,Product 024,202304,2023-04-01,165.0,45.0,100.14,1.33,9,2,1.2,4506.3,219.45,606.0,94.0,50.0,120.0,6.446808510638298,100.0,83.0,12016.8,2023,4,0.8660254037844387,-0.4999999999999998,49.0,49.0,,49.0,0.0,49.0,0.0,100.14,0.0,50.0,3.3,2.4,0
P024,Product 024,202305,2023-05-01,115.0,50.0,100.14,1.33,9,2,1.2,5007.0,152.95,606.0,94.0,50.0,65.0,6.446808510638298,100.0,83.0,6509.1,2023,5,0.49999999999999994,-0.8660254037844387,45.0,49.0,,47.666666666666664,2.309401076758502,48.0,2.0,100.14,0.0,50.0,2.3,1.3,0
P024,Product 024,202306,2023-06-01,50.0,65.0,100.14,1.33,9,2,1.2,6509.1,66.5,606.0,94.0,50.0,-15.0,6.446808510638298,100.0,83.0,-1502.1,2023,6,1.2246467991473532e-16,-1.0,50.0,49.0,,48.0,2.6457513110645894,48.4,1.949358868961793,100.14,0.0,50.0,1.0,-0.3,0
P024,Product 024,202307,2023-07-01,0.0,50.0,100.14,1.33,9,2,1.2,5007.0,0.0,606.0,94.0,50.0,-50.0,6.446808510638298,100.0,83.0,-5007.0,2023,7,-0.4999999999999997,-0.8660254037844388,65.0,45.0,,53.333333333333336,10.408329997330663,51.166666666666664,6.997618642557386,100.14,0.0,50.0,0.0,-1.0,0
P024,Product 024,202308,2023-08-01,179.0,70.0,100.14,1.33,9,2,1.2,7009.8,238.07,606.0,94.0,50.0,109.0,6.446808510638298,100.0,83.0,10915.26,2023,8,-0.8660254037844384,-0.5000000000000004,50.0,50.0,,55.0,8.660254037844386,51.333333333333336,6.947421584060281,100.14,0.0,50.0,3.58,2.18,0
P024,Product 024,202309,2023-09-01,130.0,49.0,100.14,1.33,9,2,1.2,4906.86,172.9,606.0,94.0,50.0,81.0,6.446808510638298,100.0,83.0,8111.34,2023,9,-1.0,-1.8369701987210297e-16,70.0,65.0,,61.666666666666664,10.408329997330663,54.833333333333336,10.10775280003754,100.14,0.0,50.0,2.6,1.62,0
P024,Product 024,202310,2023-10-01,82.0,48.0,100.14,1.33,9,2,1.2,4806.72,109.06,606.0,94.0,50.0,34.0,6.446808510638298,100.0,83.0,3404.76,2023,10,-0.8660254037844386,0.5000000000000001,49.0,50.0,,56.333333333333336,11.846237095944574,54.833333333333336,10.10775280003754,100.14,0.0,50.0,1.64,0.68,0
P024,Product 024,202311,2023-11-01,42.0,40.0,100.14,1.33,9,2,1.2,4005.6,55.86,606.0,94.0,50.0,2.0,6.446808510638298,100.0,83.0,200.28,2023,11,-0.5000000000000004,0.8660254037844384,48.0,70.0,,55.666666666666664,12.423096769056148,55.333333333333336,9.584710046040346,100.14,0.0,50.0,0.84,0.04,0
P024,Product 024,202312,2023-12-01,184.0,42.0,100.14,1.33,9,2,1.2,4205.88,244.72,606.0,94.0,50.0,142.0,6.446808510638298,100.0,83.0,14219.88,2023,12,-2.4492935982947064e-16,1.0,40.0,49.0,,45.666666666666664,4.932882862316237,53.666666666666664,11.39590569751552,100.14,0.0,50.0,3.68,2.84,0
P024,Product 024,202401,2024-01-01,138.0,46.0,100.14,1.33,9,2,1.2,4606.44,183.54,637.0,109.0,53.0,92.0,5.844036697247707,106.0,88.0,9212.88,2024,1,0.49999999999999994,0.8660254037844387,42.0,48.0,49.0,43.333333333333336,4.163331998932254,49.833333333333336,10.666145820617052,100.14,0.0,53.0,2.6037735849056602,1.7358490566037736,0
P024,Product 024,202402,2024-02-01,81.0,57.0,100.14,1.33,9,2,1.2,5707.98,107.73,637.0,109.0,53.0,24.0,5.844036697247707,106.0,88.0,2403.36,2024,2,0.8660254037844386,0.5000000000000001,46.0,40.0,49.0,42.666666666666664,3.0550504633038793,49.166666666666664,10.778064142816492,100.14,0.0,53.0,1.528301886792453,0.4528301886792453,0
P024,Product 024,202403,2024-03-01,33.0,48.0,100.14,1.33,9,2,1.2,4806.72,43.89,637.0,109.0,53.0,-15.0,5.844036697247707,106.0,88.0,-1502.1,2024,3,1.0,6.123233995736766e-17,57.0,42.0,49.0,48.333333333333336,7.767453465154023,47.0,5.999999999999994,100.14,0.0,53.0,0.6226415094339622,-0.2830188679245283,0
P024,Product 024,202404,2024-04-01,193.0,44.0,100.14,1.33,9,2,1.2,4406.16,256.69,637.0,109.0,53.0,149.0,5.844036697247707,106.0,88.0,14920.86,2024,4,0.8660254037844387,-0.4999999999999998,48.0,46.0,45.0,50.333333333333336,5.859465277082306,46.833333333333336,5.9469880331699505,100.14,0.0,53.0,3.641509433962264,2.811320754716981,0
P024,Product 024,202405,2024-05-01,146.0,47.0,100.14,1.33,9,2,1.2,4706.58,194.18,637.0,109.0,53.0,99.0,5.844036697247707,106.0,88.0,9913.86,2024,5,0.49999999999999994,-0.8660254037844387,44.0,57.0,50.0,49.666666666666664,6.658328118479383,46.166666666666664,6.013872850889566,100.14,0.0,53.0,2.7547169811320753,1.8679245283018868,0
P024,Product 024,202406,2024-06-01,73.0,73.0,100.14,1.33,9,2,1.2,7310.22,97.09,637.0,109.0,53.0,0.0,5.844036697247707,106.0,88.0,0.0,2024,6,1.2246467991473532e-16,-1.0,47.0,48.0,65.0,46.333333333333336,2.0816659994660984,47.333333333333336,5.202563470700437,100.14,0.0,53.0,1.3773584905660377,0.0,0
P024,Product 024,202407,2024-07-01,8.0,65.0,100.14,1.33,9,2,1.2,6509.1,10.64,637.0,109.0,53.0,-57.0,5.844036697247707,106.0,88.0,-5707.9800000000005,2024,7,-0.4999999999999997,-0.8660254037844388,73.0,44.0,50.0,54.666666666666664,15.947831618540912,52.5,11.004544515789823,100.14,0.0,53.0,0.1509433962264151,-1.0754716981132075,0
P024,Product 024,202408,2024-08-01,184.0,72.0,100.14,1.33,9,2,1.2,7210.08,244.72,637.0,109.0,53.0,112.0,5.844036697247707,106.0,88.0,11215.68,2024,8,-0.8660254037844384,-0.5000000000000004,65.0,47.0,70.0,61.666666666666664,13.316656236958783,55.666666666666664,11.483321238503539,100.14,0.0,53.0,3.4716981132075473,2.1132075471698113,0
P024,Product 024,202409,2024-09-01,131.0,53.0,100.14,1.33,9,2,1.2,5307.42,174.23,637.0,109.0,53.0,78.0,5.844036697247707,106.0,88.0,7810.92,2024,9,-1.0,-1.8369701987210297e-16,72.0,73.0,49.0,70.0,4.358898943540667,58.166666666666664,13.317907743585941,100.14,0.0,53.0,2.4716981132075473,1.471698113207547,0
P024,Product 024,202410,2024-10-01,95.0,36.0,100.14,1.33,9,2,1.2,3605.04,126.35,637.0,109.0,53.0,59.0,5.844036697247707,106.0,88.0,5908.26,2024,10,-0.8660254037844386,0.5000000000000001,53.0,65.0,48.0,63.333333333333336,9.609023536933048,59.0,12.69645619848309,100.14,0.0,53.0,1.7924528301886793,1.1132075471698113,0
P024,Product 024,202411,2024-11-01,47.0,48.0,100.14,1.33,9,2,1.2,4806.72,62.51,637.0,109.0,53.0,-1.0,5.844036697247707,106.0,88.0,-100.14,2024,11,-0.5000000000000004,0.8660254037844384,36.0,72.0,40.0,53.666666666666664,18.009256878986797,57.666666666666664,14.827901627225154,100.14,0.0,53.0,0.8867924528301887,-0.018867924528301886,0
P024,Product 024,202412,2024-12-01,184.0,48.0,100.14,1.33,9,2,1.2,4806.72,244.72,637.0,109.0,53.0,136.0,5.844036697247707,106.0,88.0,13619.04,2024,12,-2.4492935982947064e-16,1.0,48.0,53.0,42.0,45.666666666666664,8.736894948054099,57.833333333333336,14.688998150543364,100.14,0.0,53.0,3.4716981132075473,2.5660377358490565,0
P024,Product 024,202501,2025-01-01,134.0,50.0,100.14,1.33,9,2,1.2,5007.0,178.22,645.0,126.0,54.0,84.0,5.119047619047619,108.0,90.0,8411.76,2025,1,0.49999999999999994,0.8660254037844387,48.0,36.0,46.0,44.0,6.928203230275501,53.666666666666664,12.971764207950532,100.14,0.0,54.0,2.4814814814814814,1.5555555555555556,0
P024,Product 024,202502,2025-02-01,95.0,39.0,100.14,1.33,9,2,1.2,3905.46,126.35,645.0,126.0,54.0,56.0,5.119047619047619,108.0,90.0,5607.84,2025,2,0.8660254037844386,0.5000000000000001,50.0,48.0,57.0,48.666666666666664,1.1547005383792526,51.166666666666664,11.737404596701374,100.14,0.0,54.0,1.7592592592592593,1.037037037037037,0
P024,Product 024,202503,2025-03-01,42.0,53.0,100.14,1.33,9,2,1.2,5307.42,55.86,645.0,126.0,54.0,-11.0,5.119047619047619,108.0,90.0,-1101.54,2025,3,1.0,6.123233995736766e-17,39.0,48.0,48.0,45.666666666666664,5.859465277082315,45.666666666666664,6.653319973266482,100.14,0.0,54.0,0.7777777777777778,-0.2037037037037037,0
P024,Product 024,202504,2025-04-01,190.0,44.0,100.14,1.33,9,2,1.2,4406.16,252.7,645.0,126.0,54.0,146.0,5.119047619047619,108.0,90.0,14620.44,2025,4,0.8660254037844387,-0.4999999999999998,53.0,50.0,44.0,47.333333333333336,7.371114795831993,45.666666666666664,6.653319973266482,100.14,0.0,54.0,3.5185185185185186,2.7037037037037037,0
P024,Product 024,202505,2025-05-01,126.0,64.0,100.14,1.33,9,2,1.2,6408.96,167.58,645.0,126.0,54.0,62.0,5.119047619047619,108.0,90.0,6208.68,2025,5,0.49999999999999994,-0.8660254037844387,44.0,39.0,47.0,45.333333333333336,7.094598884597587,47.0,4.898979485566356,100.14,0.0,54.0,2.3333333333333335,1.1481481481481481,0
P024,Product 024,202506,2025-06-01,42.0,84.0,100.14,1.33,9,2,1.2,8411.76,55.86,645.0,126.0,54.0,-42.0,5.119047619047619,108.0,90.0,-4205.88,2025,6,1.2246467991473532e-16,-1.0,64.0,53.0,73.0,53.666666666666664,10.016652800877813,49.666666666666664,8.547904226573117,100.14,0.0,54.0,0.7777777777777778,-0.7777777777777778,0
P024,Product 024,202507,2025-07-01,241.0,60.0,100.14,1.33,9,2,1.2,6008.4,320.53,645.0,126.0,54.0,181.0,5.119047619047619,108.0,90.0,18125.34,2025,7,-0.4999999999999997,-0.8660254037844388,84.0,44.0,65.0,64.0,20.0,55.666666666666664,16.280868117722292,100.14,0.0,54.0,4.462962962962963,3.3518518518518516,0
P024,Product 024,202508,2025-08-01,188.0,53.0,100.14,1.33,9,2,1.2,5307.42,250.04,645.0,126.0,54.0,135.0,5.119047619047619,108.0,90.0,13518.9,2025,8,-0.8660254037844384,-0.5000000000000004,60.0,64.0,72.0,69.33333333333333,12.858201014657272,57.333333333333336,16.09554803871761,100.14,0.0,54.0,3.4814814814814814,2.5,0
P024,Product 024,202509,2025-09-01,133.0,55.0,100.14,1.33,9,2,1.2,5507.7,176.89,645.0,126.0,54.0,78.0,5.119047619047619,108.0,90.0,7810.92,2025,9,-1.0,-1.8369701987210297e-16,53.0,84.0,53.0,65.66666666666667,16.258331197676267,59.666666666666664,13.750151514316709,100.14,0.0,54.0,2.462962962962963,1.4444444444444444,0
P024,Product 024,202510,2025-10-01,93.0,40.0,100.14,1.33,9,2,1.2,4005.6,123.69,645.0,126.0,54.0,53.0,5.119047619047619,108.0,90.0,5307.42,2025,10,-0.8660254037844386,0.5000000000000001,55.0,60.0,36.0,56.0,3.605551275464014,60.0,13.579396157414342,100.14,0.0,54.0,1.7222222222222223,0.9814814814814815,0
P024,Product 024,202511,2025-11-01,39.0,54.0,100.14,1.33,9,2,1.2,5407.56,51.87,645.0,126.0,54.0,-15.0,5.119047619047619,108.0,90.0,-1502.1,2025,11,-0.5000000000000004,0.8660254037844384,40.0,53.0,48.0,49.333333333333336,8.1445278152471,59.333333333333336,14.583095236151554,100.14,0.0,54.0,0.7222222222222222,-0.2777777777777778,0
P024,Product 024,202512,2025-12-01,190.0,49.0,100.14,1.33,9,2,1.2,4906.86,252.7,645.0,126.0,54.0,141.0,5.119047619047619,108.0,90.0,14119.74,2025,12,-2.4492935982947064e-16,1.0,54.0,55.0,48.0,49.666666666666664,8.386497083606104,57.666666666666664,14.514360704718145,100.14,0.0,54.0,3.5185185185185186,2.611111111111111,0
P025,Product 025,202301,2023-01-01,249.0,72.0,29.73,0.59,19,1,1.6,2140.56,146.91,946.0,216.0,79.0,177.0,4.37962962962963,79.0,49.0,5262.21,2023,1,0.49999999999999994,0.8660254037844387,,,,,0.0,,0.0,,0.0,79.0,3.151898734177215,2.240506329113924,0
P025,Product 025,202302,2023-02-01,174.0,75.0,29.73,0.59,19,1,1.6,2229.75,102.66,946.0,216.0,79.0,99.0,4.37962962962963,79.0,49.0,2943.27,2023,2,0.8660254037844386,0.5000000000000001,72.0,,,72.0,0.0,72.0,0.0,29.73,0.0,79.0,2.2025316455696204,1.2531645569620253,0
P025,Product 025,202303,2023-03-01,87.0,87.0,29.73,0.59,19,1,1.6,2586.51,51.33,946.0,216.0,79.0,0.0,4.37962962962963,79.0,49.0,0.0,2023,3,1.0,6.123233995736766e-17,75.0,,,73.5,2.1213203435596424,73.5,2.1213203435596424,29.73,0.0,79.0,1.1012658227848102,0.0,0
P025,Product 025,202304,2023-04-01,17.0,70.0,29.73,0.59,19,1,1.6,2081.1,10.03,946.0,216.0,79.0,-53.0,4.37962962962963,79.0,49.0,-1575.69,2023,4,0.8660254037844387,-0.4999999999999998,87.0,72.0,,78.0,7.937253933193772,78.0,7.937253933193772,29.73,0.0,79.0,0.21518987341772153,-0.6708860759493671,0
P025,Product 025,202305,2023-05-01,322.0,85.0,29.73,0.59,19,1,1.6,2527.05,189.98,946.0,216.0,79.0,237.0,4.37962962962963,79.0,49.0,7046.01,2023,5,0.49999999999999994,-0.8660254037844387,70.0,75.0,,77.33333333333333,8.736894948054104,76.0,7.615773105863909,29.73,0.0,79.0,4.075949367088608,3.0,0
P025,Product 025,202306,2023-06-01,233.0,89.0,29.73,0.59,19,1,1.6,2645.97,137.47,946.0,216.0,79.0,144.0,4.37962962962963,79.0,49.0,4281.12,2023,6,1.2246467991473532e-16,-1.0,85.0,87.0,,80.66666666666667,9.291573243177568,77.8,7.726577508832744,29.73,0.0,79.0,2.949367088607595,1.8227848101265822,0
P025,Product 025,202307,2023-07-01,144.0,89.0,29.73,0.59,19,1,1.6,2645.97,84.96,946.0,216.0,79.0,55.0,4.37962962962963,79.0,49.0,1635.15,2023,7,-0.4999999999999997,-0.8660254037844388,89.0,70.0,,81.33333333333333,10.016652800877813,79.66666666666667,8.286535263104037,29.73,0.0,79.0,1.8227848101265822,0.6962025316455697,0
P025,Product 025,202308,2023-08-01,50.0,94.0,29.73,0.59,19,1,1.6,2794.62,29.5,946.0,216.0,79.0,-44.0,4.37962962962963,79.0,49.0,-1308.12,2023,8,-0.8660254037844384,-0.5000000000000004,89.0,85.0,,87.66666666666667,2.3094010767585145,82.5,8.043631020876088,29.73,0.0,79.0,0.6329113924050633,-0.5569620253164557,0
P025,Product 025,202309,2023-09-01,436.0,70.0,29.73,0.59,19,1,1.6,2081.1,257.24,946.0,216.0,79.0,366.0,4.37962962962963,79.0,49.0,10881.18,2023,9,-1.0,-1.8369701987210297e-16,94.0,89.0,,90.66666666666667,2.886751345948127,85.66666666666667,8.238122763510315,29.73,0.0,79.0,5.518987341772152,4.632911392405063,0
P025,Product 025,202310,2023-10-01,358.0,78.0,29.73,0.59,19,1,1.6,2318.94,211.22,946.0,216.0,79.0,280.0,4.37962962962963,79.0,49.0,8324.4,2023,10,-0.8660254037844386,0.5000000000000001,70.0,89.0,,84.33333333333333,12.662279942148382,82.83333333333333,10.342469079802306,29.73,0.0,79.0,4.531645569620253,3.5443037974683542,0
P025,Product 025,202311,2023-11-01,301.0,57.0,29.73,0.59,19,1,1.6,1694.61,177.59,946.0,216.0,79.0,244.0,4.37962962962963,79.0,49.0,7254.12,2023,11,-0.5000000000000004,0.8660254037844384,78.0,94.0,,80.66666666666667,12.22020185321557,84.16666666666667,8.750238091998801,29.73,0.0,79.0,3.810126582278481,3.088607594936709,0
P025,Product 025,202312,2023-12-01,221.0,80.0,29.73,0.59,19,1,1.6,2378.4,130.39,946.0,216.0,79.0,141.0,4.37962962962963,79.0,49.0,4191.93,2023,12,-2.4492935982947064e-16,1.0,57.0,70.0,,68.33333333333333,10.598742063723094,79.5,14.067693485429658,29.73,0.0,79.0,2.7974683544303796,1.7848101265822784,0
P025,Product 025,202401,2024-01-01,158.0,63.0,29.73,0.59,19,1,1.6,1872.99,93.22,936.0,183.0,78.0,95.0,5.114754098360656,78.0,49.0,2824.35,2024,1,0.49999999999999994,0.8660254037844387,80.0,78.0,72.0,71.66666666666667,12.741009902410923,78.0,13.311649033834987,29.73,0.0,78.0,2.0256410256410255,1.2179487179487178,0
P025,Product 025,202402,2024-02-01,82.0,76.0,29.73,0.59,19,1,1.6,2259.48,48.38,936.0,183.0,78.0,6.0,5.114754098360656,78.0,49.0,178.38,2024,2,0.8660254037844386,0.5000000000000001,63.0,57.0,75.0,66.66666666666667,11.93035344544885,73.66666666666667,13.246383154154438,29.73,0.0,78.0,1.0512820512820513,0.07692307692307693,0
P025,Product 025,202403,2024-03-01,23.0,59.0,29.73,0.59,19,1,1.6,1754.07,13.57,936.0,183.0,78.0,-36.0,5.114754098360656,78.0,49.0,-1070.28,2024,3,1.0,6.123233995736766e-17,76.0,80.0,87.0,73.0,8.888194417315582,70.66666666666667,9.114091653404985,29.73,0.0,78.0,0.2948717948717949,-0.46153846153846156,0
P025,Product 025,202404,2024-04-01,278.0,77.0,29.73,0.59,19,1,1.6,2289.21,164.02,936.0,183.0,78.0,201.0,5.114754098360656,78.0,49.0,5975.7300000000005,2024,4,0.8660254037844387,-0.4999999999999998,59.0,63.0,70.0,66.0,8.888194417315582,68.83333333333333,10.303721010715806,29.73,0.0,78.0,3.5641025641025643,2.576923076923077,0
P025,Product 025,202405,2024-05-01,188.0,90.0,29.73,0.59,19,1,1.6,2675.7,110.92,936.0,183.0,78.0,98.0,5.114754098360656,78.0,49.0,2913.54,2024,5,0.49999999999999994,-0.8660254037844387,77.0,76.0,85.0,70.66666666666667,10.11599393699567,68.66666666666667,10.132456102380427,29.73,0.0,78.0,2.41025641025641,1.2564102564102564,0
P025,Product 025,202406,2024-06-01,89.0,99.0,29.73,0.59,19,1,1.6,2943.27,52.51,936.0,183.0,78.0,-10.0,5.114754098360656,78.0,49.0,-297.3,2024,6,1.2246467991473532e-16,-1.0,90.0,59.0,89.0,75.33333333333333,15.567059238447486,74.16666666666667,11.409060726749887,29.73,0.0,78.0,1.141025641025641,-0.1282051282051282,0
P025,Product 025,202407,2024-07-01,0.0,89.0,29.73,0.59,19,1,1.6,2645.97,0.0,936.0,183.0,78.0,-89.0,5.114754098360656,78.0,49.0,-2645.9700000000003,2024,7,-0.4999999999999997,-0.8660254037844388,99.0,77.0,89.0,88.66666666666667,11.060440015358035,77.33333333333333,15.318833724101415,29.73,0.0,78.0,0.0,-1.141025641025641,0
P025,Product 025,202408,2024-08-01,423.0,96.0,29.73,0.59,19,1,1.6,2854.08,249.57,936.0,183.0,78.0,327.0,5.114754098360656,78.0,49.0,9721.71,2024,8,-0.8660254037844384,-0.5000000000000004,89.0,90.0,94.0,92.66666666666667,5.507570547286091,81.66666666666667,14.08071967857705,29.73,0.0,78.0,5.423076923076923,4.1923076923076925,0
P025,Product 025,202409,2024-09-01,341.0,82.0,29.73,0.59,19,1,1.6,2437.86,201.19,936.0,183.0,78.0,259.0,5.114754098360656,78.0,49.0,7700.07,2024,9,-1.0,-1.8369701987210297e-16,96.0,99.0,70.0,94.66666666666667,5.131601439446872,85.0,14.818906842274181,29.73,0.0,78.0,4.371794871794871,3.3205128205128207,0
P025,Product 025,202410,2024-10-01,279.0,62.0,29.73,0.59,19,1,1.6,1843.26,164.61,936.0,183.0,78.0,217.0,5.114754098360656,78.0,49.0,6451.41,2024,10,-0.8660254037844386,0.5000000000000001,82.0,89.0,78.0,89.0,6.999999999999992,88.83333333333333,8.280499179799941,29.73,0.0,78.0,3.576923076923077,2.782051282051282,0
P025,Product 025,202411,2024-11-01,202.0,77.0,29.73,0.59,19,1,1.6,2289.21,119.18,936.0,183.0,78.0,125.0,5.114754098360656,78.0,49.0,3716.25,2024,11,-0.5000000000000004,0.8660254037844384,62.0,96.0,57.0,80.0,17.08800749063506,86.33333333333333,13.306639946532982,29.73,0.0,78.0,2.58974358974359,1.6025641025641026,0
P025,Product 025,202412,2024-12-01,136.0,66.0,29.73,0.59,19,1,1.6,1962.18,80.24,936.0,183.0,78.0,70.0,5.114754098360656,78.0,49.0,2081.1,2024,12,-2.4492935982947064e-16,1.0,77.0,82.0,80.0,73.66666666666667,10.408329997330657,84.16666666666667,13.644290625264002,29.73,0.0,78.0,1.7435897435897436,0.8974358974358975,0
